image_id,label
ISIC_0026467,6
ISIC_0033759,5
ISIC_0028993,5
ISIC_0032639,5
ISIC_0033637,5
ISIC_0027556,5
ISIC_0027442,4
ISIC_0028074,5
ISIC_0028832,5
ISIC_0025211,5
ISIC_0034133,5
ISIC_0026285,5
ISIC_0029342,1
ISIC_0031652,5
ISIC_0030440,4
ISIC_0031547,5
ISIC_0033019,1
ISIC_0032050,5
ISIC_0025029,0
ISIC_0034285,5
ISIC_0025886,5
ISIC_0031798,5
ISIC_0026493,2
ISIC_0026650,0
ISIC_0031046,5
ISIC_0024696,2
ISIC_0033627,5
ISIC_0024888,5
ISIC_0027790,6
ISIC_0032255,5
ISIC_0027010,5
ISIC_0030260,5
ISIC_0032066,5
ISIC_0031667,5
ISIC_0027485,5
ISIC_0032988,4
ISIC_0030301,5
ISIC_0025631,5
ISIC_0029033,4
ISIC_0031218,2
ISIC_0033027,4
ISIC_0025080,5
ISIC_0029545,1
ISIC_0032991,1
ISIC_0027888,6
ISIC_0025966,5
ISIC_0031921,5
ISIC_0031240,5
ISIC_0029962,3
ISIC_0024903,5
ISIC_0032231,5
ISIC_0031527,1
ISIC_0033340,5
ISIC_0026465,5
ISIC_0029891,3
ISIC_0033552,5
ISIC_0031918,0
ISIC_0024617,5
ISIC_0030408,0
ISIC_0029162,5
ISIC_0025036,5
ISIC_0028289,5
ISIC_0026154,1
ISIC_0026090,1
ISIC_0026037,5
ISIC_0033371,5
ISIC_0030539,4
ISIC_0030691,5
ISIC_0025763,5
ISIC_0029890,5
ISIC_0030810,5
ISIC_0024810,5
ISIC_0029604,5
ISIC_0028088,5
ISIC_0025744,4
ISIC_0030750,5
ISIC_0032554,5
ISIC_0032509,4
ISIC_0025669,5
ISIC_0033336,4
ISIC_0030405,5
ISIC_0028650,2
ISIC_0028031,5
ISIC_0027570,5
ISIC_0027665,6
ISIC_0028174,5
ISIC_0027794,5
ISIC_0029425,2
ISIC_0031775,5
ISIC_0029339,5
ISIC_0032109,5
ISIC_0026223,5
ISIC_0028876,2
ISIC_0026230,1
ISIC_0024811,5
ISIC_0028092,5
ISIC_0028750,2
ISIC_0027754,2
ISIC_0025566,5
ISIC_0028715,5
ISIC_0033696,4
ISIC_0031653,5
ISIC_0029468,5
ISIC_0033192,4
ISIC_0033934,5
ISIC_0030947,5
ISIC_0033370,5
ISIC_0031618,5
ISIC_0032367,5
ISIC_0032914,5
